Order ID,Order Date,Customer Name,Country,State,City,Region,Segment,Ship Mode,Category,Sub-Category,Product Name,Discount,Sales,Profit,Quantity,Feedback?
AZ-2012-9538044,2012-05-15,Charlie Horrocks,United Kingdom,England,Walsall,North,Consumer,Economy,Technology,Copiers,"HP Fax and Copier, Color",0,349,143,2,FALSE
AZ-2012-6569540,2012-05-16,Janet Broussard,Spain,Madrid,Parla,South,Consumer,Economy,Furniture,Bookcases,"Sauder Library with Doors, Traditional",0,2713,27,7,TRUE
AZ-2012-6620882,2012-05-16,Victoria Bell,United Kingdom,England,Nottingham,North,Home Office,Priority,Office Supplies,Art,"BIC Pencil Sharpener, Easy-Erase",0,117,6,4,FALSE
AZ-2012-6620882,2012-05-16,Victoria Bell,United Kingdom,England,Nottingham,North,Home Office,Priority,Office Supplies,Binders,"Avery Hole Reinforcements, Recycled",0,10,4,2,TRUE
AZ-2012-6620882,2012-05-16,Victoria Bell,United Kingdom,England,Nottingham,North,Home Office,Priority,Office Supplies,Fasteners,"Stockwell Push Pins, Bulk Pack",0,43,9,3,FALSE
AZ-2012-9487652,2012-05-17,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Furniture,Bookcases,"Sauder Library with Doors, Traditional",0,1163,12,3,TRUE
AZ-2012-9487652,2012-05-17,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Office Supplies,Appliances,"Breville Refrigerator, Silver",0,2080,562,4,TRUE
AZ-2012-9487652,2012-05-17,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Office Supplies,Binders,"Avery 3-Hole Punch, Recycled",0,85,0,3,FALSE
AZ-2012-9487652,2012-05-17,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Office Supplies,Storage,"Rogers Lockers, Blue",0.1,571,-19,3,TRUE
AZ-2012-9487652,2012-05-17,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Technology,Phones,"Apple Signal Booster, with Caller ID",0.1,123,-1,1,TRUE
AZ-2012-9487652,2012-05-17,Harry Nelson,Spain,Catalonia,Barcelona,South,Consumer,Economy,Technology,Phones,"Cisco Signal Booster, with Caller ID",0.1,547,91,4,TRUE
AZ-2012-8617894,2012-05-18,Charlotte Savage,Spain,Basque Country,Irun,South,Consumer,Immediate,Office Supplies,Art,"Sanford Canvas, Fluorescent",0,207,77,4,FALSE
AZ-2012-8617894,2012-05-18,Charlotte Savage,Spain,Basque Country,Irun,South,Consumer,Immediate,Office Supplies,Supplies,"Elite Box Cutter, Easy Grip",0,110,16,3,TRUE
BN-2012-3780400,2012-05-18,Maynard Moorman,Spain,Madrid,Madrid,South,Consumer,Economy,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",0.2,728,-82,2,TRUE
BN-2012-3780400,2012-05-18,Maynard Moorman,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Appliances,"KitchenAid Blender, Silver",0,297,104,3,FALSE
AZ-2012-50424,2012-05-21,Evie Flockhart,Spain,Castile and Leon,Burgos,South,Consumer,Economy Plus,Office Supplies,Art,"Sanford Sketch Pad, Easy-Erase",0,137,63,3,TRUE
AZ-2012-50424,2012-05-21,Evie Flockhart,Spain,Castile and Leon,Burgos,South,Consumer,Economy Plus,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Recycled",0,32,14,2,TRUE
AZ-2012-3965327,2012-05-21,Sherron Henegar,United Kingdom,England,Harlow,North,Consumer,Economy,Office Supplies,Envelopes,"GlobeWeis Clasp Envelope, Set of 50",0,79,32,8,FALSE
AZ-2012-3446417,2012-05-21,Courtney Hancock,United Kingdom,England,Fareham,North,Consumer,Immediate,Office Supplies,Storage,"Eldon Box, Wire Frame",0,47,15,5,TRUE
AZ-2012-9503430,2012-05-22,Aidan Hayward,United Kingdom,England,London,North,Corporate,Economy Plus,Furniture,Chairs,"Hon Executive Leather Armchair, Adjustable",0.1,827,156,2,FALSE
AZ-2012-9503430,2012-05-22,Aidan Hayward,United Kingdom,England,London,North,Corporate,Economy Plus,Office Supplies,Binders,"Ibico Index Tab, Clear",0.1,24,2,3,FALSE
AZ-2012-9503430,2012-05-22,Aidan Hayward,United Kingdom,England,London,North,Corporate,Economy Plus,Technology,Accessories,"SanDisk Mouse, Bluetooth",0.1,103,1,3,TRUE
AZ-2012-2293554,2012-05-24,Lewis Greenwood,United Kingdom,England,Coventry,North,Consumer,Economy,Office Supplies,Storage,"Eldon Shelving, Single Width",0,97,0,2,TRUE
AZ-2012-7998703,2012-05-25,Lauren Saunders,Spain,Valenciana,Alicante,South,Consumer,Priority,Office Supplies,Art,"Binney & Smith Sketch Pad, Blue",0,371,96,8,TRUE
AZ-2012-7998703,2012-05-25,Lauren Saunders,Spain,Valenciana,Alicante,South,Consumer,Priority,Office Supplies,Paper,"SanDisk Cards & Envelopes, Recycled",0,97,4,2,FALSE
AZ-2012-2449827,2012-05-29,Walter Coley,Spain,Andalusia,San Fernando,South,Consumer,Economy,Office Supplies,Art,"Stanley Highlighters, Water Color",0,54,18,3,TRUE
AZ-2012-2449827,2012-05-29,Walter Coley,Spain,Andalusia,San Fernando,South,Consumer,Economy,Office Supplies,Binders,"Avery Index Tab, Clear",0,25,1,4,FALSE
AZ-2012-2449827,2012-05-29,Walter Coley,Spain,Andalusia,San Fernando,South,Consumer,Economy,Technology,Machines,"Okidata Receipt Printer, Wireless",0.1,442,84,4,TRUE
AZ-2012-5752966,2012-05-29,Harrison Cooke,United Kingdom,England,Luton,North,Consumer,Immediate,Technology,Phones,"Nokia Smart Phone, Full Size",0,5725,2461,9,TRUE
AZ-2012-9385706,2012-05-31,Xavier Burford,United Kingdom,England,Rotherham,North,Corporate,Economy,Technology,Accessories,"Logitech Numeric Keypad, Erganomic",0,44,18,1,FALSE
AZ-2012-9385706,2012-05-31,Xavier Burford,United Kingdom,England,Rotherham,North,Corporate,Economy,Technology,Phones,"Samsung Smart Phone, VoIP",0,1909,57,3,TRUE
AZ-2012-8028235,2012-06-01,Daniel Howells,United Kingdom,England,Plymouth,North,Corporate,Economy,Technology,Copiers,"Canon Wireless Fax, High-Speed",0,377,98,1,TRUE
AZ-2012-9291301,2012-06-01,Sophie Franklin,Switzerland,Basel-Stadt,Basel,Central,Corporate,Economy Plus,Office Supplies,Art,"Binney & Smith Pens, Water Color",0,45,16,3,FALSE
AZ-2012-8884633,2012-06-04,Lester Wimmer,United Kingdom,England,Newcastle upon Tyne,North,Consumer,Economy,Office Supplies,Binders,"Avery Binding Machine, Recycled",0,98,42,2,FALSE
AZ-2012-6992927,2012-06-07,Ruby Frost,United Kingdom,England,West Bromwich,North,Home Office,Priority,Office Supplies,Envelopes,"Cameo Interoffice Envelope, Recycled",0,92,39,2,TRUE
AZ-2012-6992927,2012-06-07,Ruby Frost,United Kingdom,England,West Bromwich,North,Home Office,Priority,Office Supplies,Storage,"Smead Folders, Blue",0,35,4,2,TRUE
AZ-2012-1968371,2012-06-08,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Markers, Easy-Erase",0,97,39,4,FALSE
AZ-2012-1968371,2012-06-08,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Office Supplies,Art,"Binney & Smith Sketch Pad, Water Color",0,149,49,3,FALSE
AZ-2012-1968371,2012-06-08,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Office Supplies,Art,"Boston Pens, Water Color",0,104,9,6,TRUE
AZ-2012-1968371,2012-06-08,Kian Pollard,United Kingdom,England,Widnes,North,Consumer,Economy Plus,Technology,Copiers,"HP Fax Machine, High-Speed",0,1491,74,5,FALSE
AZ-2012-7344517,2012-06-09,Rose Heap,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Supplies,"Fiskars Letter Opener, High Speed",0,55,2,2,TRUE
BN-2012-26008,2012-06-09,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Furniture,Chairs,"Office Star Bag Chairs, Black",0.5,159,-29,6,FALSE
BN-2012-26008,2012-06-09,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Office Supplies,Fasteners,"OIC Paper Clips, Assorted Sizes",0.5,12,-6,2,TRUE
BN-2012-26008,2012-06-09,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Office Supplies,Paper,"Enermax Memo Slips, Recycled",0.5,8,-5,1,TRUE
BN-2012-26008,2012-06-09,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Office Supplies,Paper,"Enermax Note Cards, Premium",0.5,60,-35,4,FALSE
BN-2012-26008,2012-06-09,Mike Obrien,Sweden,Uppsala,Uppsala,North,Consumer,Economy,Technology,Phones,"Nokia Speaker Phone, Full Size",0.5,249,-149,4,TRUE
BN-2012-8691355,2012-06-11,Edward Dolling,Portugal,Aveiro,Feira,South,Consumer,Economy,Technology,Phones,"Samsung Signal Booster, with Caller ID",0.5,341,-341,5,FALSE
BN-2012-4716466,2012-06-11,Robert Barnes,United Kingdom,England,Blackburn,North,Consumer,Economy,Office Supplies,Storage,"Eldon Box, Single Width",0,21,6,2,FALSE
AZ-2012-1667717,2012-06-13,Alfonso Gomez,Spain,Basque Country,San Sebastian,South,Corporate,Economy Plus,Office Supplies,Art,"Stanley Pencil Sharpener, Water Color",0,84,3,3,TRUE
BN-2012-9976090,2012-06-15,Viola Watson,United Kingdom,England,Birmingham,North,Consumer,Economy,Furniture,Chairs,"Office Star Bag Chairs, Black",0.5,27,-5,1,TRUE
BN-2012-9976090,2012-06-15,Viola Watson,United Kingdom,England,Birmingham,North,Consumer,Economy,Office Supplies,Binders,"Acco Binder Covers, Durable",0.5,37,-4,5,TRUE
BN-2012-9976090,2012-06-15,Viola Watson,United Kingdom,England,Birmingham,North,Consumer,Economy,Technology,Phones,"Apple Headset, with Caller ID",0.5,73,-51,2,FALSE
AZ-2012-2961412,2012-06-18,Libby McDonald,United Kingdom,England,Bradford,North,Home Office,Economy Plus,Furniture,Furnishings,"Deflect-O Stacking Tray, Durable",0.3,53,-19,3,FALSE
AZ-2012-2961412,2012-06-18,Libby McDonald,United Kingdom,England,Bradford,North,Home Office,Economy Plus,Office Supplies,Envelopes,"Ames Interoffice Envelope, Security-Tint",0,95,47,2,TRUE
AZ-2012-2961412,2012-06-18,Libby McDonald,United Kingdom,England,Bradford,North,Home Office,Economy Plus,Technology,Copiers,"HP Fax Machine, Laser",0,900,360,3,TRUE
AZ-2012-2961412,2012-06-18,Libby McDonald,United Kingdom,England,Bradford,North,Home Office,Economy Plus,Technology,Phones,"Motorola Signal Booster, VoIP",0,716,36,5,FALSE
AZ-2012-534231,2012-06-18,Sharon Kerley,United Kingdom,England,Wolverhampton,North,Consumer,Economy,Furniture,Chairs,"Hon Steel Folding Chair, Set of Two",0,586,123,7,FALSE
AZ-2012-534231,2012-06-18,Sharon Kerley,United Kingdom,England,Wolverhampton,North,Consumer,Economy,Office Supplies,Art,"Sanford Markers, Water Color",0,79,7,3,TRUE
AZ-2012-534231,2012-06-18,Sharon Kerley,United Kingdom,England,Wolverhampton,North,Consumer,Economy,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",0,36,9,3,TRUE
AZ-2012-1680064,2012-06-20,Gail Thompson,Spain,Andalusia,Fuengirola,South,Consumer,Economy,Office Supplies,Art,"Stanley Highlighters, Fluorescent",0,96,35,6,FALSE
AZ-2012-3239511,2012-06-20,Laura Akhtar,Spain,Madrid,El Escorial,South,Consumer,Economy,Office Supplies,Appliances,"Hoover Toaster, White",0,164,57,2,FALSE
AZ-2012-5227678,2012-06-20,Kyle Beard,Spain,Andalusia,Jerez de la Frontera,South,Consumer,Economy Plus,Furniture,Bookcases,"Safco Stackable Bookrack, Traditional",0,297,47,2,FALSE
AZ-2012-1472059,2012-06-21,Amy Pritchard,United Kingdom,England,Kingswood,North,Consumer,Economy,Furniture,Bookcases,"Dania Corner Shelving, Traditional",0,610,207,5,FALSE
AZ-2012-1472059,2012-06-21,Amy Pritchard,United Kingdom,England,Kingswood,North,Consumer,Economy,Technology,Copiers,"Sharp Personal Copier, Laser",0,120,7,1,FALSE
AZ-2012-9662305,2012-06-21,Jonathan Franklin,Spain,Valenciana,Torrevieja,South,Home Office,Economy,Office Supplies,Supplies,"Stiletto Box Cutter, Steel",0,212,15,6,TRUE
AZ-2012-5215986,2012-06-23,Dylan Dry,United Kingdom,England,Watford,North,Consumer,Economy,Office Supplies,Binders,"Cardinal 3-Hole Punch, Clear",0,85,18,3,FALSE
AZ-2012-4114446,2012-06-25,Alfonso Gomez,United Kingdom,England,London,North,Corporate,Economy,Office Supplies,Art,"Sanford Pens, Fluorescent",0.1,22,4,2,TRUE
AZ-2012-4114446,2012-06-25,Alfonso Gomez,United Kingdom,England,London,North,Corporate,Economy,Office Supplies,Binders,"Acco Binder, Clear",0.1,39,10,3,FALSE
AZ-2012-9624390,2012-06-25,Kiera Chandler,United Kingdom,England,Wolverhampton,North,Consumer,Economy,Furniture,Chairs,"Hon Bag Chairs, Adjustable",0,333,73,7,FALSE
AZ-2012-9624390,2012-06-25,Kiera Chandler,United Kingdom,England,Wolverhampton,North,Consumer,Economy,Technology,Machines,"Okidata Inkjet, Wireless",0,2199,923,7,FALSE
AZ-2012-9062597,2012-06-25,Liam Mathias,United Kingdom,England,London,North,Corporate,Economy,Office Supplies,Storage,"Eldon File Cart, Single Width",0.1,345,31,3,TRUE
AZ-2012-9805086,2012-06-25,Ethan Barrett,United Kingdom,England,Taunton,North,Consumer,Economy,Office Supplies,Binders,"Avery Index Tab, Economy",0,39,16,5,TRUE
BN-2012-7249062,2012-06-25,Faith Chambers,United Kingdom,Scotland,Edinburgh,North,Consumer,Priority,Furniture,Furnishings,"Advantus Door Stop, Duo Pack",0.3,158,-54,5,TRUE
AZ-2012-1696586,2012-06-28,Mike Langer,United Kingdom,England,Woking,North,Corporate,Economy,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Clear",0,82,23,3,TRUE
AZ-2012-7930986,2012-06-28,Chloe Landale,United Kingdom,England,London,North,Home Office,Economy,Furniture,Chairs,"Hon Executive Leather Armchair, Black",0.1,823,247,2,TRUE
AZ-2012-7930986,2012-06-28,Chloe Landale,United Kingdom,England,London,North,Home Office,Economy,Office Supplies,Supplies,"Fiskars Scissors, Steel",0.1,284,123,14,FALSE
AZ-2012-1999567,2012-06-29,Nathan Allwood,United Kingdom,England,London,North,Home Office,Economy Plus,Office Supplies,Storage,"Fellowes Lockers, Single Width",0.1,560,44,3,FALSE
AZ-2012-2500695,2012-06-29,Toby Rowley,Spain,Andalusia,Granada,South,Consumer,Economy,Office Supplies,Envelopes,"Kraft Business Envelopes, Set of 50",0,60,29,3,TRUE
AZ-2012-2500695,2012-06-29,Toby Rowley,Spain,Andalusia,Granada,South,Consumer,Economy,Technology,Phones,"Motorola Headset, Cordless",0.1,446,109,6,TRUE
BN-2012-8400051,2012-06-29,Kristen Holland,Sweden,Stockholm,Solna,North,Consumer,Economy,Office Supplies,Labels,"Hon Round Labels, Laser Printer Compatible",0.5,3,-1,1,TRUE
BN-2012-7073852,2012-06-30,Richard Poole,Spain,Madrid,Madrid,South,Home Office,Immediate,Furniture,Chairs,"Hon Rocking Chair, Red",0.2,522,-78,5,TRUE
AZ-2012-1418024,2012-07-01,Tricia Bustamante,United Kingdom,Scotland,Edinburgh,North,Corporate,Economy,Furniture,Bookcases,"Ikea 3-Shelf Cabinet, Traditional",0,712,320,5,FALSE
AZ-2012-1418024,2012-07-01,Tricia Bustamante,United Kingdom,Scotland,Edinburgh,North,Corporate,Economy,Furniture,Tables,"Bevis Wood Table, Rectangular",0,1062,181,2,FALSE
AZ-2012-1418024,2012-07-01,Tricia Bustamante,United Kingdom,Scotland,Edinburgh,North,Corporate,Economy,Office Supplies,Art,"Binney & Smith Canvas, Fluorescent",0,158,30,3,TRUE
AZ-2012-1418024,2012-07-01,Tricia Bustamante,United Kingdom,Scotland,Edinburgh,North,Corporate,Economy,Technology,Accessories,"SanDisk Mouse, Bluetooth",0,230,25,6,TRUE
AZ-2012-1418024,2012-07-01,Tricia Bustamante,United Kingdom,Scotland,Edinburgh,North,Corporate,Economy,Technology,Phones,"Nokia Headset, Cordless",0,380,84,5,FALSE
AZ-2012-364031,2012-07-03,Tom Charlton,Spain,Valenciana,Torrevieja,South,Corporate,Economy,Office Supplies,Binders,"Acco Binder, Economy",0,30,4,2,FALSE
AZ-2012-9208057,2012-07-04,Eve Bates,United Kingdom,England,Birkenhead,North,Consumer,Economy,Office Supplies,Appliances,"Cuisinart Refrigerator, Red",0,1488,372,3,TRUE
AZ-2012-9208057,2012-07-04,Eve Bates,United Kingdom,England,Birkenhead,North,Consumer,Economy,Office Supplies,Envelopes,"Cameo Clasp Envelope, Security-Tint",0,24,6,2,TRUE
AZ-2012-9208057,2012-07-04,Eve Bates,United Kingdom,England,Birkenhead,North,Consumer,Economy,Office Supplies,Storage,"Tenex Box, Blue",0,99,25,6,FALSE
AZ-2012-2839783,2012-07-04,Daniel Burke,United Kingdom,England,London,North,Home Office,Economy,Office Supplies,Art,"BIC Pencil Sharpener, Fluorescent",0.1,27,7,1,FALSE
AZ-2012-2839783,2012-07-04,Daniel Burke,United Kingdom,England,London,North,Home Office,Economy,Office Supplies,Envelopes,"GlobeWeis Peel and Seal, with clear poly window",0.1,45,-3,2,TRUE
AZ-2012-2839783,2012-07-04,Daniel Burke,United Kingdom,England,London,North,Home Office,Economy,Office Supplies,Paper,"Xerox Message Books, Premium",0.1,55,22,3,FALSE
AZ-2012-3981098,2012-07-06,Bianca Whitford,United Kingdom,England,Sunderland,North,Corporate,Economy,Office Supplies,Binders,"Acco Binder, Durable",0,33,9,2,FALSE
AZ-2012-8819621,2012-07-11,Alpha Ross,United Kingdom,England,London,North,Corporate,Priority,Technology,Phones,"Samsung Signal Booster, VoIP",0.1,246,66,2,TRUE
AZ-2012-5117204,2012-07-13,Angus Reading,United Kingdom,England,London,North,Corporate,Economy,Office Supplies,Binders,"Acco 3-Hole Punch, Economy",0.1,54,5,2,TRUE
AZ-2012-5117204,2012-07-13,Angus Reading,United Kingdom,England,London,North,Corporate,Economy,Technology,Machines,"StarTech Inkjet, White",0.1,807,305,3,TRUE
AZ-2012-5894854,2012-07-13,Jett Osman,United Kingdom,England,Leeds,North,Home Office,Economy Plus,Office Supplies,Binders,"Acco Binding Machine, Durable",0,316,76,6,TRUE
AZ-2012-5894854,2012-07-13,Jett Osman,United Kingdom,England,Leeds,North,Home Office,Economy Plus,Office Supplies,Labels,"Hon Shipping Labels, 5000 Label Set",0,59,28,5,TRUE
AZ-2012-5894854,2012-07-13,Jett Osman,United Kingdom,England,Leeds,North,Home Office,Economy Plus,Office Supplies,Labels,"Smead Shipping Labels, 5000 Label Set",0,24,1,2,TRUE
AZ-2012-5894854,2012-07-13,Jett Osman,United Kingdom,England,Leeds,North,Home Office,Economy Plus,Office Supplies,Storage,"Rogers Shelving, Industrial",0,188,56,3,FALSE
AZ-2012-5894854,2012-07-13,Jett Osman,United Kingdom,England,Leeds,North,Home Office,Economy Plus,Office Supplies,Supplies,"Acme Letter Opener, Serrated",0,54,4,2,FALSE
AZ-2012-5894854,2012-07-13,Jett Osman,United Kingdom,England,Leeds,North,Home Office,Economy Plus,Office Supplies,Supplies,"Kleencut Ruler, Easy Grip",0,46,1,3,TRUE
BN-2012-3858400,2012-07-13,Eden Gooseberry,United Kingdom,England,Birmingham,North,Corporate,Economy Plus,Office Supplies,Binders,"Wilson Jones Binding Machine, Recycled",0.5,99,-77,4,FALSE
BN-2012-3858400,2012-07-13,Eden Gooseberry,United Kingdom,England,Birmingham,North,Corporate,Economy Plus,Office Supplies,Labels,"Hon Removable Labels, Adjustable",0.5,12,-9,3,TRUE
BN-2012-3858400,2012-07-13,Eden Gooseberry,United Kingdom,England,Birmingham,North,Corporate,Economy Plus,Office Supplies,Supplies,"Fiskars Trimmer, Serrated",0.5,117,-89,6,FALSE
AZ-2012-7448408,2012-07-14,Jacob Varley,United Kingdom,England,Sheffield,North,Corporate,Economy,Office Supplies,Binders,"Wilson Jones 3-Hole Punch, Durable",0.5,15,-9,1,TRUE
AZ-2012-7448408,2012-07-14,Jacob Varley,United Kingdom,England,Sheffield,North,Corporate,Economy,Office Supplies,Envelopes,"Kraft Clasp Envelope, Set of 50",0.5,5,-5,1,FALSE
AZ-2012-7448408,2012-07-14,Jacob Varley,United Kingdom,England,Sheffield,North,Corporate,Economy,Office Supplies,Fasteners,"Stockwell Push Pins, Metal",0.5,22,-21,3,FALSE
BN-2012-8357791,2012-07-17,Ruby Nicholls,Spain,Murcia,Cartagena,South,Corporate,Economy,Office Supplies,Storage,"Tenex Shelving, Blue",0.1,98,-5,2,TRUE
AZ-2012-3768744,2012-07-18,Jonathan Bottrill,Spain,Catalonia,Sant Boi de Llobregat,South,Consumer,Immediate,Office Supplies,Binders,"Wilson Jones Hole Reinforcements, Durable",0,18,6,3,FALSE
AZ-2012-3768744,2012-07-18,Jonathan Bottrill,Spain,Catalonia,Sant Boi de Llobregat,South,Consumer,Immediate,Office Supplies,Fasteners,"Stockwell Staples, Metal",0,44,17,4,FALSE
AZ-2012-7753558,2012-07-23,John Town,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Appliances,"KitchenAid Stove, Silver",0,1142,411,2,FALSE
AZ-2012-7753558,2012-07-23,John Town,Spain,Madrid,Madrid,South,Consumer,Economy,Office Supplies,Envelopes,"Kraft Mailers, Set of 50",0,113,30,3,FALSE
AZ-2012-7753558,2012-07-23,John Town,Spain,Madrid,Madrid,South,Consumer,Economy,Technology,Accessories,"Belkin Router, Erganomic",0,1283,603,5,TRUE
AZ-2012-6544927,2012-07-24,Isabelle Torpy,United Kingdom,England,London,North,Consumer,Economy Plus,Office Supplies,Art,"BIC Markers, Easy-Erase",0.1,96,19,4,FALSE
AZ-2012-6544927,2012-07-24,Isabelle Torpy,United Kingdom,England,London,North,Consumer,Economy Plus,Office Supplies,Storage,"Smead Lockers, Blue",0.1,1071,83,6,TRUE
AZ-2012-1021775,2012-07-25,Robert Barnes,United Kingdom,England,Sale,North,Consumer,Economy,Office Supplies,Storage,"Eldon Folders, Wire Frame",0,48,5,3,FALSE
AZ-2012-7356615,2012-07-25,Noah Hart,United Kingdom,England,London,North,Consumer,Economy,Office Supplies,Envelopes,"GlobeWeis Business Envelopes, Set of 50",0.1,62,12,4,TRUE
AZ-2012-7356615,2012-07-25,Noah Hart,United Kingdom,England,London,North,Consumer,Economy,Office Supplies,Fasteners,"Accos Rubber Bands, Bulk Pack",0.1,30,13,2,TRUE
AZ-2012-7356615,2012-07-25,Noah Hart,United Kingdom,England,London,North,Consumer,Economy,Office Supplies,Paper,"Green Bar Note Cards, Multicolor",0.1,214,73,7,TRUE
